Simulation_ID,Total_Points,Out_of_Range_Count,Risk_Percentage
sim881,9,8,88.88888888888889
sim882,9,9,100.0
sim883,9,7,77.77777777777779
sim884,9,3,33.33333333333333
sim885,9,8,88.88888888888889
sim886,9,3,33.33333333333333
sim887,9,5,55.55555555555556
sim888,9,5,55.55555555555556
sim889,9,5,55.55555555555556
sim890,9,4,44.44444444444444
sim891,9,0,0.0
sim892,9,8,88.88888888888889
sim893,9,1,11.11111111111111
sim894,9,5,55.55555555555556
sim895,9,7,77.77777777777779
sim896,9,8,88.88888888888889
sim897,9,5,55.55555555555556
sim898,9,3,33.33333333333333
sim899,9,3,33.33333333333333
sim900,9,8,88.88888888888889
sim901,9,9,100.0
sim902,9,4,44.44444444444444
sim903,9,8,88.88888888888889
sim904,9,7,77.77777777777779
sim905,9,8,88.88888888888889
sim906,9,7,77.77777777777779
sim907,9,1,11.11111111111111
sim908,9,5,55.55555555555556
sim909,9,4,44.44444444444444
sim910,9,5,55.55555555555556
sim911,9,4,44.44444444444444
sim912,9,7,77.77777777777779
sim913,9,4,44.44444444444444
sim914,9,7,77.77777777777779
sim915,9,4,44.44444444444444
sim916,9,8,88.88888888888889
sim917,9,3,33.33333333333333
sim918,9,2,22.22222222222222
sim919,9,8,88.88888888888889
sim920,9,8,88.88888888888889
sim921,9,8,88.88888888888889
sim922,9,8,88.88888888888889
sim923,9,3,33.33333333333333
sim924,9,8,88.88888888888889
sim925,9,3,33.33333333333333
sim926,9,3,33.33333333333333
sim927,9,4,44.44444444444444
sim928,9,5,55.55555555555556
sim929,9,3,33.33333333333333
sim930,9,7,77.77777777777779
sim931,9,6,66.66666666666666
sim932,9,3,33.33333333333333
sim933,9,8,88.88888888888889
sim934,9,9,100.0
sim935,9,6,66.66666666666666
sim936,9,8,88.88888888888889
sim937,9,9,100.0
sim938,9,5,55.55555555555556
sim939,9,7,77.77777777777779
sim940,9,6,66.66666666666666
sim941,9,8,88.88888888888889
sim942,9,2,22.22222222222222
sim943,9,3,33.33333333333333
sim944,9,4,44.44444444444444
sim945,9,8,88.88888888888889
sim946,9,2,22.22222222222222
sim947,9,4,44.44444444444444
sim948,9,9,100.0
sim949,9,8,88.88888888888889
sim950,9,8,88.88888888888889
sim951,9,3,33.33333333333333
sim952,9,8,88.88888888888889
sim953,9,5,55.55555555555556
sim954,9,2,22.22222222222222
sim955,9,8,88.88888888888889
sim956,9,3,33.33333333333333
sim957,9,5,55.55555555555556
sim958,9,3,33.33333333333333
sim959,9,6,66.66666666666666
sim960,9,5,55.55555555555556
sim961,9,7,77.77777777777779
sim962,9,7,77.77777777777779
sim963,9,6,66.66666666666666
sim964,9,8,88.88888888888889
sim965,9,4,44.44444444444444
sim966,9,5,55.55555555555556
sim967,9,6,66.66666666666666
sim968,9,2,22.22222222222222
sim969,9,5,55.55555555555556
sim970,9,8,88.88888888888889
sim971,9,7,77.77777777777779
sim972,9,8,88.88888888888889
sim973,9,2,22.22222222222222
sim974,9,7,77.77777777777779
sim975,9,8,88.88888888888889
sim976,9,1,11.11111111111111
sim977,9,8,88.88888888888889
sim978,9,5,55.55555555555556
sim979,9,8,88.88888888888889
sim980,9,8,88.88888888888889
sim981,9,5,55.55555555555556
sim982,9,6,66.66666666666666
sim983,9,8,88.88888888888889
sim984,9,5,55.55555555555556
sim985,9,8,88.88888888888889
sim986,9,8,88.88888888888889
sim987,9,8,88.88888888888889
sim988,9,3,33.33333333333333
sim989,9,6,66.66666666666666
sim990,9,3,33.33333333333333
sim991,9,8,88.88888888888889
sim992,9,8,88.88888888888889
sim993,9,2,22.22222222222222
sim994,9,8,88.88888888888889
sim995,9,3,33.33333333333333
sim996,9,8,88.88888888888889
sim997,9,8,88.88888888888889
sim998,9,8,88.88888888888889
sim999,9,8,88.88888888888889
sim1000,9,8,88.88888888888889
sim1001,9,8,88.88888888888889
sim1002,9,8,88.88888888888889
sim1003,9,8,88.88888888888889
sim1004,9,4,44.44444444444444
sim1005,9,3,33.33333333333333
sim1006,9,8,88.88888888888889
sim1007,9,3,33.33333333333333
sim1008,9,5,55.55555555555556
sim1009,9,4,44.44444444444444
sim1010,9,8,88.88888888888889
sim1011,9,8,88.88888888888889
sim1012,9,2,22.22222222222222
sim1013,9,8,88.88888888888889
sim1014,9,8,88.88888888888889
sim1015,9,8,88.88888888888889
sim1016,9,5,55.55555555555556
sim1017,9,2,22.22222222222222
sim1018,9,5,55.55555555555556
sim1019,9,8,88.88888888888889
sim1020,9,1,11.11111111111111
sim1021,9,7,77.77777777777779
sim1022,9,6,66.66666666666666
sim1023,9,3,33.33333333333333
sim1024,9,6,66.66666666666666
sim1025,9,8,88.88888888888889
sim1026,9,4,44.44444444444444
sim1027,9,8,88.88888888888889
sim1028,9,4,44.44444444444444
sim1029,9,4,44.44444444444444
sim1030,9,7,77.77777777777779
sim1031,9,7,77.77777777777779
sim1032,9,8,88.88888888888889
sim1033,9,2,22.22222222222222
sim1034,9,4,44.44444444444444
sim1035,9,4,44.44444444444444
sim1036,9,2,22.22222222222222
sim1037,9,8,88.88888888888889
sim1038,9,8,88.88888888888889
sim1039,9,7,77.77777777777779
sim1040,9,8,88.88888888888889
sim1041,9,7,77.77777777777779
sim1042,9,5,55.55555555555556
sim1043,9,8,88.88888888888889
sim1044,9,2,22.22222222222222
sim1045,9,8,88.88888888888889
sim1046,9,5,55.55555555555556
sim1047,9,8,88.88888888888889
sim1048,9,4,44.44444444444444
sim1049,9,5,55.55555555555556
sim1050,9,4,44.44444444444444
sim1051,9,8,88.88888888888889
sim1052,9,2,22.22222222222222
sim1053,9,8,88.88888888888889
sim1054,9,8,88.88888888888889
sim1055,9,9,100.0
sim1056,9,8,88.88888888888889
sim1057,9,8,88.88888888888889
sim1058,9,8,88.88888888888889
sim1059,9,4,44.44444444444444
sim1060,9,8,88.88888888888889
sim1061,9,2,22.22222222222222
sim1062,9,8,88.88888888888889
sim1063,9,4,44.44444444444444
sim1064,9,7,77.77777777777779
sim1065,9,3,33.33333333333333
sim1066,9,6,66.66666666666666
sim1067,9,2,22.22222222222222
sim1068,9,8,88.88888888888889
sim1069,9,8,88.88888888888889
sim1070,9,9,100.0
sim1071,9,8,88.88888888888889
sim1072,9,4,44.44444444444444
sim1073,9,8,88.88888888888889
sim1074,9,8,88.88888888888889
sim1075,9,7,77.77777777777779
sim1076,9,5,55.55555555555556
sim1077,9,6,66.66666666666666
sim1078,9,7,77.77777777777779
sim1079,9,5,55.55555555555556
sim1080,9,2,22.22222222222222
sim1081,9,7,77.77777777777779
sim1082,9,2,22.22222222222222
sim1083,9,6,66.66666666666666
sim1084,9,8,88.88888888888889
sim1085,9,2,22.22222222222222
sim1086,9,3,33.33333333333333
sim1087,9,8,88.88888888888889
sim1088,9,8,88.88888888888889
sim1089,9,7,77.77777777777779
sim1090,9,3,33.33333333333333
sim1091,9,8,88.88888888888889
sim1092,9,8,88.88888888888889
sim1093,9,4,44.44444444444444
sim1094,9,2,22.22222222222222
sim1095,9,2,22.22222222222222
sim1096,9,6,66.66666666666666
sim1097,9,1,11.11111111111111
sim1098,9,6,66.66666666666666
sim1099,9,8,88.88888888888889
sim1100,9,7,77.77777777777779
sim1101,9,8,88.88888888888889
sim1102,9,8,88.88888888888889
sim1103,9,2,22.22222222222222
sim1104,9,8,88.88888888888889
sim1105,9,7,77.77777777777779
sim1106,9,4,44.44444444444444
sim1107,9,8,88.88888888888889
sim1108,9,4,44.44444444444444
sim1109,9,5,55.55555555555556
sim1110,9,7,77.77777777777779
sim1111,9,7,77.77777777777779
sim1112,9,8,88.88888888888889
sim1113,9,4,44.44444444444444
sim1114,9,2,22.22222222222222
sim1115,9,5,55.55555555555556
sim1116,9,9,100.0
sim1117,9,7,77.77777777777779
sim1118,9,7,77.77777777777779
sim1119,9,2,22.22222222222222
sim1120,9,4,44.44444444444444
sim1121,9,5,55.55555555555556
sim1122,9,9,100.0
sim1123,9,3,33.33333333333333
sim1124,9,3,33.33333333333333
sim1125,9,7,77.77777777777779
sim1126,9,4,44.44444444444444
sim1127,9,8,88.88888888888889
sim1128,9,5,55.55555555555556
sim1129,9,8,88.88888888888889
sim1130,9,6,66.66666666666666
sim1131,9,4,44.44444444444444
sim1132,9,8,88.88888888888889
sim1133,9,8,88.88888888888889
sim1134,9,2,22.22222222222222
sim1135,9,7,77.77777777777779
sim1136,9,9,100.0
sim1137,9,8,88.88888888888889
sim1138,9,9,100.0
sim1139,9,7,77.77777777777779
sim1140,9,3,33.33333333333333
sim1141,9,8,88.88888888888889
sim1142,9,3,33.33333333333333
sim1143,9,5,55.55555555555556
sim1144,9,5,55.55555555555556
sim1145,9,5,55.55555555555556
sim1146,9,4,44.44444444444444
sim1147,9,0,0.0
sim1148,9,8,88.88888888888889
sim1149,9,1,11.11111111111111
sim1150,9,5,55.55555555555556
sim1151,9,7,77.77777777777779
sim1152,9,8,88.88888888888889
sim1153,9,5,55.55555555555556
sim1154,9,3,33.33333333333333
sim1155,9,3,33.33333333333333
sim1156,9,8,88.88888888888889
sim1157,9,9,100.0
sim1158,9,4,44.44444444444444
sim1159,9,8,88.88888888888889
sim1160,9,7,77.77777777777779
sim1161,9,8,88.88888888888889
sim1162,9,7,77.77777777777779
sim1163,9,1,11.11111111111111
sim1164,9,5,55.55555555555556
sim1165,9,4,44.44444444444444
sim1166,9,5,55.55555555555556
sim1167,9,4,44.44444444444444
sim1168,9,7,77.77777777777779
sim1169,9,4,44.44444444444444
sim1170,9,7,77.77777777777779
sim1171,9,4,44.44444444444444
sim1172,9,8,88.88888888888889
sim1173,9,3,33.33333333333333
sim1174,9,2,22.22222222222222
sim1175,9,8,88.88888888888889
sim1176,9,8,88.88888888888889
sim1177,9,8,88.88888888888889
sim1178,9,8,88.88888888888889
sim1179,9,3,33.33333333333333
sim1180,9,8,88.88888888888889
sim1181,9,3,33.33333333333333
sim1182,9,3,33.33333333333333
sim1183,9,4,44.44444444444444
sim1184,9,4,44.44444444444444
sim1185,9,3,33.33333333333333
sim1186,9,7,77.77777777777779
sim1187,9,6,66.66666666666666
sim1188,9,3,33.33333333333333
sim1189,9,8,88.88888888888889
sim1190,9,9,100.0
sim1191,9,6,66.66666666666666
sim1192,9,8,88.88888888888889
sim1193,9,9,100.0
sim1194,9,6,66.66666666666666
sim1195,9,7,77.77777777777779
sim1196,9,6,66.66666666666666
sim1197,9,8,88.88888888888889
sim1198,9,2,22.22222222222222
sim1199,9,3,33.33333333333333
sim1200,9,4,44.44444444444444
sim1201,9,8,88.88888888888889
sim1202,9,2,22.22222222222222
sim1203,9,4,44.44444444444444
sim1204,9,9,100.0
sim1205,9,8,88.88888888888889
sim1206,9,8,88.88888888888889
sim1207,9,3,33.33333333333333
sim1208,9,8,88.88888888888889
sim1209,9,5,55.55555555555556
sim1210,9,2,22.22222222222222
sim1211,9,8,88.88888888888889
sim1212,9,3,33.33333333333333
sim1213,9,5,55.55555555555556
sim1214,9,3,33.33333333333333
sim1215,9,6,66.66666666666666
sim1216,9,5,55.55555555555556
sim1217,9,7,77.77777777777779
sim1218,9,7,77.77777777777779
sim1219,9,6,66.66666666666666
sim1220,9,8,88.88888888888889
sim1221,9,4,44.44444444444444
sim1222,9,5,55.55555555555556
sim1223,9,6,66.66666666666666
sim1224,9,2,22.22222222222222
sim1225,9,5,55.55555555555556
sim1226,9,8,88.88888888888889
sim1227,9,7,77.77777777777779
sim1228,9,8,88.88888888888889
sim1229,9,2,22.22222222222222
sim1230,9,7,77.77777777777779
sim1231,9,8,88.88888888888889
sim1232,9,1,11.11111111111111
sim1233,9,8,88.88888888888889
sim1234,9,5,55.55555555555556
sim1235,9,8,88.88888888888889
sim1236,9,8,88.88888888888889
sim1237,9,5,55.55555555555556
sim1238,9,6,66.66666666666666
sim1239,9,8,88.88888888888889
sim1240,9,5,55.55555555555556
sim1241,9,8,88.88888888888889
sim1242,9,8,88.88888888888889
sim1243,9,8,88.88888888888889
sim1244,9,3,33.33333333333333
sim1245,9,6,66.66666666666666
sim1246,9,3,33.33333333333333
sim1247,9,8,88.88888888888889
sim1248,9,8,88.88888888888889
sim1249,9,2,22.22222222222222
sim1250,9,8,88.88888888888889
sim1251,9,4,44.44444444444444
sim1252,9,8,88.88888888888889
sim1253,9,8,88.88888888888889
sim1254,9,8,88.88888888888889
sim1255,9,8,88.88888888888889
sim1256,9,8,88.88888888888889
sim1257,9,8,88.88888888888889
sim1258,9,8,88.88888888888889
sim1259,9,8,88.88888888888889
sim1260,9,4,44.44444444444444
sim1261,9,3,33.33333333333333
sim1262,9,8,88.88888888888889
sim1263,9,3,33.33333333333333
sim1264,9,5,55.55555555555556
sim1265,9,4,44.44444444444444
sim1266,9,8,88.88888888888889
sim1267,9,8,88.88888888888889
sim1268,9,2,22.22222222222222
sim1269,9,8,88.88888888888889
sim1270,9,8,88.88888888888889
sim1271,9,8,88.88888888888889
sim1272,9,5,55.55555555555556
sim1273,9,2,22.22222222222222
sim1274,9,5,55.55555555555556
sim1275,9,8,88.88888888888889
sim1276,9,1,11.11111111111111
sim1277,9,7,77.77777777777779
sim1278,9,6,66.66666666666666
sim1279,9,3,33.33333333333333
sim1280,9,6,66.66666666666666
sim1281,9,8,88.88888888888889
sim1282,9,4,44.44444444444444
sim1283,9,8,88.88888888888889
sim1284,9,4,44.44444444444444
sim1285,9,4,44.44444444444444
sim1286,9,7,77.77777777777779
sim1287,9,7,77.77777777777779
sim1288,9,8,88.88888888888889
sim1289,9,2,22.22222222222222
sim1290,9,4,44.44444444444444
sim1291,9,5,55.55555555555556
sim1292,9,2,22.22222222222222
sim1293,9,8,88.88888888888889
sim1294,9,8,88.88888888888889
sim1295,9,7,77.77777777777779
sim1296,9,8,88.88888888888889
sim1297,9,7,77.77777777777779
sim1298,9,5,55.55555555555556
sim1299,9,8,88.88888888888889
sim1300,9,2,22.22222222222222
sim1301,9,8,88.88888888888889
sim1302,9,4,44.44444444444444
sim1303,9,8,88.88888888888889
sim1304,9,4,44.44444444444444
sim1305,9,5,55.55555555555556
sim1306,9,4,44.44444444444444
sim1307,9,8,88.88888888888889
sim1308,9,2,22.22222222222222
sim1309,9,8,88.88888888888889
sim1310,9,8,88.88888888888889
sim1311,9,9,100.0
sim1312,9,8,88.88888888888889
sim1313,9,8,88.88888888888889
sim1314,9,8,88.88888888888889
sim1315,9,4,44.44444444444444
sim1316,9,8,88.88888888888889
sim1317,9,2,22.22222222222222
sim1318,9,8,88.88888888888889
sim1319,9,4,44.44444444444444
sim1320,9,7,77.77777777777779
sim1321,9,3,33.33333333333333
sim1322,9,7,77.77777777777779
sim1323,9,2,22.22222222222222
sim1324,9,8,88.88888888888889
sim1325,9,8,88.88888888888889
sim1326,9,9,100.0
sim1327,9,8,88.88888888888889
sim1328,9,4,44.44444444444444
sim1329,9,8,88.88888888888889
sim1330,9,8,88.88888888888889
sim1331,9,7,77.77777777777779
sim1332,9,5,55.55555555555556
sim1333,9,6,66.66666666666666
sim1334,9,7,77.77777777777779
sim1335,9,5,55.55555555555556
sim1336,9,2,22.22222222222222
sim1337,9,7,77.77777777777779
sim1338,9,2,22.22222222222222
sim1339,9,6,66.66666666666666
sim1340,9,8,88.88888888888889
sim1341,9,2,22.22222222222222
sim1342,9,3,33.33333333333333
sim1343,9,8,88.88888888888889
sim1344,9,8,88.88888888888889
sim1345,9,7,77.77777777777779
sim1346,9,3,33.33333333333333
sim1347,9,8,88.88888888888889
sim1348,9,8,88.88888888888889
sim1349,9,4,44.44444444444444
sim1350,9,2,22.22222222222222
sim1351,9,2,22.22222222222222
sim1352,9,6,66.66666666666666
sim1353,9,1,11.11111111111111
sim1354,9,6,66.66666666666666
sim1355,9,8,88.88888888888889
sim1356,9,7,77.77777777777779
sim1357,9,8,88.88888888888889
sim1358,9,8,88.88888888888889
sim1359,9,2,22.22222222222222
sim1360,9,8,88.88888888888889
sim1361,9,7,77.77777777777779
sim1362,9,4,44.44444444444444
sim1363,9,8,88.88888888888889
sim1364,9,4,44.44444444444444
sim1365,9,5,55.55555555555556
sim1366,9,7,77.77777777777779
sim1367,9,7,77.77777777777779
sim1368,9,8,88.88888888888889
sim1369,9,3,33.33333333333333
sim1370,9,2,22.22222222222222
sim1371,9,5,55.55555555555556
sim1372,9,9,100.0
sim1373,9,7,77.77777777777779
sim1374,9,7,77.77777777777779
sim1375,9,2,22.22222222222222
sim1376,9,4,44.44444444444444
sim1377,9,5,55.55555555555556
sim1378,9,8,88.88888888888889
sim1379,9,3,33.33333333333333
sim1380,9,4,44.44444444444444
sim1381,9,7,77.77777777777779
sim1382,9,4,44.44444444444444
sim1383,9,8,88.88888888888889
sim1384,9,4,44.44444444444444
sim1385,9,8,88.88888888888889
sim1386,9,6,66.66666666666666
sim1387,9,4,44.44444444444444
sim1388,9,8,88.88888888888889
sim1389,9,8,88.88888888888889
sim1390,9,2,22.22222222222222
sim1391,9,7,77.77777777777779
sim1392,9,9,100.0
sim1393,9,8,88.88888888888889
sim1394,9,9,100.0
sim1395,9,7,77.77777777777779
sim1396,9,3,33.33333333333333
sim1397,9,8,88.88888888888889
sim1398,9,4,44.44444444444444
sim1399,9,5,55.55555555555556
sim1400,9,5,55.55555555555556
sim1401,9,5,55.55555555555556
sim1402,9,4,44.44444444444444
sim1403,9,0,0.0
sim1404,9,8,88.88888888888889
sim1405,9,1,11.11111111111111
sim1406,9,5,55.55555555555556
sim1407,9,7,77.77777777777779
sim1408,9,8,88.88888888888889
sim1409,9,5,55.55555555555556
sim1410,9,2,22.22222222222222
sim1411,9,3,33.33333333333333
sim1412,9,8,88.88888888888889
sim1413,9,9,100.0
sim1414,9,4,44.44444444444444
sim1415,9,8,88.88888888888889
sim1416,9,7,77.77777777777779
sim1417,9,8,88.88888888888889
sim1418,9,7,77.77777777777779
sim1419,9,1,11.11111111111111
sim1420,9,5,55.55555555555556
sim1421,9,4,44.44444444444444
sim1422,9,4,44.44444444444444
sim1423,9,4,44.44444444444444
sim1424,9,7,77.77777777777779
sim1425,9,4,44.44444444444444
sim1426,9,7,77.77777777777779
sim1427,9,4,44.44444444444444
sim1428,9,8,88.88888888888889
sim1429,9,3,33.33333333333333
sim1430,9,2,22.22222222222222
sim1431,9,8,88.88888888888889
sim1432,9,8,88.88888888888889
sim1433,9,8,88.88888888888889
sim1434,9,8,88.88888888888889
sim1435,9,3,33.33333333333333
sim1436,9,8,88.88888888888889
sim1437,9,2,22.22222222222222
sim1438,9,3,33.33333333333333
sim1439,9,4,44.44444444444444
sim1440,9,5,55.55555555555556
sim1441,9,3,33.33333333333333
sim1442,9,7,77.77777777777779
sim1443,9,6,66.66666666666666
sim1444,9,3,33.33333333333333
sim1445,9,8,88.88888888888889
sim1446,9,9,100.0
sim1447,9,6,66.66666666666666
sim1448,9,8,88.88888888888889
sim1449,9,9,100.0
sim1450,9,5,55.55555555555556
sim1451,9,7,77.77777777777779
sim1452,9,6,66.66666666666666
sim1453,9,8,88.88888888888889
sim1454,9,2,22.22222222222222
sim1455,9,3,33.33333333333333
sim1456,9,4,44.44444444444444
sim1457,9,8,88.88888888888889
sim1458,9,2,22.22222222222222
sim1459,9,4,44.44444444444444
sim1460,9,9,100.0
sim1461,9,8,88.88888888888889
sim1462,9,8,88.88888888888889
sim1463,9,3,33.33333333333333
sim1464,9,8,88.88888888888889
sim1465,9,5,55.55555555555556
sim1466,9,2,22.22222222222222
sim1467,9,8,88.88888888888889
sim1468,9,3,33.33333333333333
sim1469,9,5,55.55555555555556
sim1470,9,3,33.33333333333333
sim1471,9,6,66.66666666666666
sim1472,9,5,55.55555555555556
sim1473,9,7,77.77777777777779
sim1474,9,7,77.77777777777779
sim1475,9,6,66.66666666666666
sim1476,9,8,88.88888888888889
sim1477,9,4,44.44444444444444
sim1478,9,5,55.55555555555556
sim1479,9,6,66.66666666666666
sim1480,9,2,22.22222222222222
sim1481,9,5,55.55555555555556
sim1482,9,8,88.88888888888889
sim1483,9,7,77.77777777777779
sim1484,9,8,88.88888888888889
sim1485,9,3,33.33333333333333
sim1486,9,7,77.77777777777779
sim1487,9,8,88.88888888888889
sim1488,9,1,11.11111111111111
sim1489,9,8,88.88888888888889
sim1490,9,5,55.55555555555556
sim1491,9,8,88.88888888888889
sim1492,9,8,88.88888888888889
sim1493,9,5,55.55555555555556
sim1494,9,6,66.66666666666666
sim1495,9,8,88.88888888888889
sim1496,9,5,55.55555555555556
sim1497,9,8,88.88888888888889
sim1498,9,8,88.88888888888889
sim1499,9,8,88.88888888888889
sim1500,9,4,44.44444444444444
sim1501,9,6,66.66666666666666
sim1502,9,3,33.33333333333333
sim1503,9,8,88.88888888888889
sim1504,9,8,88.88888888888889
sim1505,9,2,22.22222222222222
sim1506,9,8,88.88888888888889
sim1507,9,3,33.33333333333333
sim1508,9,8,88.88888888888889
sim1509,9,8,88.88888888888889
sim1510,9,8,88.88888888888889
sim1511,9,8,88.88888888888889
sim1512,9,8,88.88888888888889
sim1513,9,8,88.88888888888889
sim1514,9,8,88.88888888888889
sim1515,9,8,88.88888888888889
sim1516,9,4,44.44444444444444
sim1517,9,3,33.33333333333333
sim1518,9,8,88.88888888888889
sim1519,9,3,33.33333333333333
sim1520,9,6,66.66666666666666
sim1521,9,4,44.44444444444444
sim1522,9,8,88.88888888888889
sim1523,9,8,88.88888888888889
sim1524,9,2,22.22222222222222
sim1525,9,8,88.88888888888889
sim1526,9,8,88.88888888888889
sim1527,9,8,88.88888888888889
sim1528,9,5,55.55555555555556
sim1529,9,2,22.22222222222222
sim1530,9,5,55.55555555555556
sim1531,9,8,88.88888888888889
sim1532,9,2,22.22222222222222
sim1533,9,7,77.77777777777779
sim1534,9,6,66.66666666666666
sim1535,9,3,33.33333333333333
sim1536,9,6,66.66666666666666
sim1537,9,8,88.88888888888889
sim1538,9,4,44.44444444444444
sim1539,9,8,88.88888888888889
sim1540,9,4,44.44444444444444
sim1541,9,4,44.44444444444444
sim1542,9,7,77.77777777777779
sim1543,9,7,77.77777777777779
sim1544,9,8,88.88888888888889
sim1545,9,2,22.22222222222222
sim1546,9,4,44.44444444444444
sim1547,9,4,44.44444444444444
sim1548,9,2,22.22222222222222
sim1549,9,8,88.88888888888889
sim1550,9,8,88.88888888888889
sim1551,9,7,77.77777777777779
sim1552,9,8,88.88888888888889
sim1553,9,7,77.77777777777779
sim1554,9,5,55.55555555555556
sim1555,9,8,88.88888888888889
sim1556,9,2,22.22222222222222
sim1557,9,8,88.88888888888889
sim1558,9,5,55.55555555555556
sim1559,9,8,88.88888888888889
sim1560,9,4,44.44444444444444
sim1561,9,5,55.55555555555556
sim1562,9,4,44.44444444444444
sim1563,9,8,88.88888888888889
