Simulation,Risk_Percentage
sim14451,77.77777777777779
sim14452,0.0
sim14453,0.0
sim14454,88.88888888888889
sim14455,0.0
sim14456,11.11111111111111
sim14457,0.0
sim14458,0.0
sim14459,100.0
sim14460,0.0
sim14461,44.44444444444444
sim14462,0.0
sim14463,0.0
sim14464,0.0
sim14465,0.0
sim14466,0.0
sim14467,55.55555555555556
sim14468,0.0
sim14469,100.0
sim14470,44.44444444444444
sim14471,0.0
sim14472,77.77777777777779
sim14473,0.0
sim14474,0.0
sim14475,0.0
sim14476,0.0
sim14477,0.0
sim14478,88.88888888888889
sim14479,0.0
sim14480,0.0
sim14481,0.0
sim14482,0.0
sim14483,100.0
sim14484,0.0
sim14485,66.66666666666666
sim14486,0.0
sim14487,0.0
sim14488,88.88888888888889
sim14489,0.0
sim14490,0.0
sim14491,33.33333333333333
sim14492,0.0
sim14493,33.33333333333333
sim14494,100.0
sim14495,0.0
sim14496,0.0
sim14497,33.33333333333333
sim14498,100.0
sim14499,0.0
sim14500,77.77777777777779
sim14501,0.0
sim14502,0.0
sim14503,22.22222222222222
sim14504,0.0
sim14505,100.0
sim14506,0.0
sim14507,0.0
sim14508,0.0
sim14509,0.0
sim14510,0.0
sim14511,77.77777777777779
sim14512,0.0
sim14513,0.0
sim14514,44.44444444444444
sim14515,0.0
sim14516,100.0
sim14517,0.0
sim14518,0.0
sim14519,22.22222222222222
sim14520,0.0
sim14521,100.0
sim14522,0.0
sim14523,0.0
sim14524,77.77777777777779
sim14525,0.0
sim14526,0.0
sim14527,88.88888888888889
sim14528,100.0
sim14529,0.0
sim14530,0.0
sim14531,0.0
sim14532,0.0
sim14533,0.0
sim14534,33.33333333333333
sim14535,0.0
sim14536,0.0
sim14537,0.0
sim14538,0.0
sim14539,100.0
sim14540,0.0
sim14541,44.44444444444444
sim14542,0.0
sim14543,0.0
sim14544,66.66666666666666
sim14545,0.0
sim14546,0.0
sim14547,0.0
sim14548,0.0
sim14549,33.33333333333333
sim14550,100.0
sim14551,0.0
sim14552,0.0
sim14553,0.0
sim14554,0.0
sim14555,88.88888888888889
sim14556,0.0
sim14557,88.88888888888889
sim14558,44.44444444444444
sim14559,0.0
sim14560,0.0
sim14561,77.77777777777779
sim14562,0.0
sim14563,0.0
sim14564,66.66666666666666
sim14565,0.0
sim14566,0.0
sim14567,100.0
sim14568,0.0
sim14569,0.0
sim14570,100.0
sim14571,0.0
sim14572,100.0
sim14573,0.0
sim14574,0.0
sim14575,44.44444444444444
sim14576,0.0
sim14577,100.0
sim14578,0.0
sim14579,0.0
sim14580,0.0
sim14581,0.0
sim14582,0.0
sim14583,77.77777777777779
sim14584,0.0
sim14585,11.11111111111111
sim14586,88.88888888888889
sim14587,0.0
sim14588,77.77777777777779
sim14589,0.0
sim14590,0.0
sim14591,11.11111111111111
sim14592,100.0
sim14593,0.0
sim14594,0.0
sim14595,0.0
sim14596,11.11111111111111
sim14597,0.0
sim14598,0.0
sim14599,77.77777777777779
sim14600,0.0
sim14601,0.0
sim14602,0.0
sim14603,66.66666666666666
sim14604,0.0
sim14605,0.0
sim14606,0.0
sim14607,77.77777777777779
sim14608,0.0
sim14609,77.77777777777779
sim14610,33.33333333333333
sim14611,0.0
sim14612,0.0
sim14613,0.0
sim14614,0.0
sim14615,0.0
sim14616,0.0
sim14617,100.0
sim14618,0.0
sim14619,0.0
sim14620,0.0
sim14621,66.66666666666666
sim14622,0.0
sim14623,44.44444444444444
sim14624,0.0
sim14625,0.0
sim14626,0.0
sim14627,100.0
sim14628,0.0
sim14629,77.77777777777779
sim14630,0.0
sim14631,66.66666666666666
sim14632,0.0
sim14633,22.22222222222222
sim14634,0.0
sim14635,44.44444444444444
sim14636,0.0
sim14637,0.0
sim14638,0.0
sim14639,66.66666666666666
sim14640,0.0
sim14641,55.55555555555556
sim14642,0.0
sim14643,44.44444444444444
sim14644,0.0
sim14645,100.0
sim14646,0.0
sim14647,0.0
sim14648,0.0
sim14649,0.0
sim14650,0.0
sim14651,0.0
sim14652,0.0
sim14653,55.55555555555556
sim14654,0.0
sim14655,0.0
sim14656,0.0
sim14657,0.0
sim14658,66.66666666666666
sim14659,0.0
sim14660,0.0
sim14661,0.0
sim14662,22.22222222222222
sim14663,0.0
sim14664,0.0
sim14665,0.0
sim14666,77.77777777777779
sim14667,0.0
sim14668,33.33333333333333
sim14669,0.0
sim14670,11.11111111111111
sim14671,0.0
sim14672,55.55555555555556
sim14673,0.0
sim14674,22.22222222222222
sim14675,0.0
sim14676,88.88888888888889
sim14677,0.0
sim14678,0.0
sim14679,55.55555555555556
sim14680,66.66666666666666
sim14681,0.0
sim14682,0.0
sim14683,0.0
sim14684,77.77777777777779
sim14685,0.0
sim14686,0.0
sim14687,0.0
sim14688,44.44444444444444
sim14689,0.0
sim14690,0.0
sim14691,0.0
sim14692,0.0
sim14693,0.0
sim14694,77.77777777777779
sim14695,0.0
sim14696,0.0
sim14697,0.0
sim14698,0.0
sim14699,0.0
sim14700,11.11111111111111
sim14701,22.22222222222222
sim14702,88.88888888888889
sim14703,0.0
sim14704,100.0
sim14705,0.0
sim14706,0.0
sim14707,0.0
sim14708,33.33333333333333
sim14709,0.0
sim14710,44.44444444444444
sim14711,0.0
sim14712,55.55555555555556
sim14713,0.0
sim14714,33.33333333333333
sim14715,0.0
sim14716,22.22222222222222
sim14717,0.0
sim14718,0.0
sim14719,0.0
sim14720,77.77777777777779
sim14721,0.0
sim14722,0.0
sim14723,0.0
sim14724,55.55555555555556
sim14725,55.55555555555556
sim14726,44.44444444444444
sim14727,0.0
sim14728,77.77777777777779
sim14729,0.0
sim14730,0.0
sim14731,0.0
sim14732,22.22222222222222
sim14733,0.0
sim14734,0.0
sim14735,0.0
sim14736,22.22222222222222
sim14737,0.0
sim14738,44.44444444444444
sim14739,22.22222222222222
sim14740,0.0
sim14741,0.0
sim14742,22.22222222222222
sim14743,0.0
sim14744,11.11111111111111
sim14745,0.0
sim14746,0.0
sim14747,0.0
sim14748,0.0
sim14749,0.0
sim14750,88.88888888888889
sim14751,0.0
sim14752,0.0
sim14753,0.0
sim14754,77.77777777777779
sim14755,0.0
sim14756,100.0
sim14757,0.0
sim14758,0.0
sim14759,0.0
sim14760,77.77777777777779
sim14761,0.0
sim14762,0.0
sim14763,0.0
sim14764,22.22222222222222
sim14765,0.0
sim14766,0.0
sim14767,0.0
sim14768,0.0
sim14769,0.0
sim14770,77.77777777777779
sim14771,0.0
sim14772,33.33333333333333
sim14773,0.0
sim14774,0.0
sim14775,0.0
sim14776,0.0
sim14777,0.0
sim14778,33.33333333333333
sim14779,0.0
sim14780,55.55555555555556
sim14781,0.0
sim14782,66.66666666666666
sim14783,0.0
sim14784,0.0
sim14785,33.33333333333333
sim14786,0.0
sim14787,33.33333333333333
sim14788,0.0
sim14789,55.55555555555556
sim14790,0.0
sim14791,0.0
sim14792,0.0
sim14793,44.44444444444444
sim14794,0.0
sim14795,44.44444444444444
sim14796,0.0
sim14797,88.88888888888889
sim14798,0.0
sim14799,0.0
sim14800,0.0
sim14801,0.0
sim14802,0.0
sim14803,66.66666666666666
sim14804,0.0
sim14805,33.33333333333333
sim14806,33.33333333333333
sim14807,11.11111111111111
sim14808,0.0
sim14809,0.0
sim14810,0.0
sim14811,88.88888888888889
sim14812,0.0
sim14813,44.44444444444444
sim14814,0.0
sim14815,66.66666666666666
sim14816,0.0
sim14817,88.88888888888889
sim14818,0.0
sim14819,22.22222222222222
sim14820,0.0
sim14821,0.0
sim14822,0.0
sim14823,55.55555555555556
sim14824,0.0
sim14825,0.0
sim14826,0.0
sim14827,0.0
sim14828,0.0
sim14829,66.66666666666666
sim14830,0.0
sim14831,22.22222222222222
sim14832,0.0
sim14833,33.33333333333333
sim14834,0.0
sim14835,0.0
sim14836,0.0
sim14837,0.0
sim14838,0.0
sim14839,100.0
sim14840,0.0
sim14841,0.0
sim14842,0.0
sim14843,66.66666666666666
sim14844,0.0
sim14845,0.0
sim14846,0.0
sim14847,11.11111111111111
sim14848,33.33333333333333
sim14849,0.0
sim14850,0.0
sim14851,0.0
sim14852,11.11111111111111
sim14853,0.0
sim14854,0.0
sim14855,77.77777777777779
sim14856,0.0
sim14857,0.0
sim14858,0.0
sim14859,66.66666666666666
sim14860,0.0
sim14861,0.0
sim14862,0.0
sim14863,77.77777777777779
sim14864,0.0
sim14865,77.77777777777779
sim14866,33.33333333333333
sim14867,0.0
sim14868,0.0
sim14869,0.0
sim14870,0.0
sim14871,0.0
sim14872,0.0
sim14873,100.0
sim14874,0.0
sim14875,0.0
sim14876,0.0
sim14877,66.66666666666666
sim14878,0.0
sim14879,44.44444444444444
sim14880,0.0
sim14881,0.0
sim14882,0.0
sim14883,100.0
sim14884,0.0
sim14885,77.77777777777779
sim14886,0.0
sim14887,66.66666666666666
sim14888,0.0
sim14889,22.22222222222222
sim14890,0.0
sim14891,44.44444444444444
sim14892,0.0
sim14893,0.0
sim14894,0.0
sim14895,66.66666666666666
sim14896,0.0
sim14897,55.55555555555556
sim14898,0.0
sim14899,44.44444444444444
sim14900,0.0
sim14901,100.0
sim14902,0.0
sim14903,0.0
sim14904,0.0
sim14905,0.0
sim14906,0.0
sim14907,0.0
sim14908,0.0
sim14909,55.55555555555556
sim14910,0.0
sim14911,0.0
sim14912,0.0
sim14913,0.0
sim14914,66.66666666666666
sim14915,0.0
sim14916,0.0
sim14917,0.0
sim14918,22.22222222222222
sim14919,0.0
sim14920,0.0
sim14921,0.0
sim14922,77.77777777777779
sim14923,0.0
sim14924,33.33333333333333
sim14925,0.0
sim14926,11.11111111111111
sim14927,0.0
sim14928,55.55555555555556
sim14929,0.0
sim14930,22.22222222222222
sim14931,0.0
sim14932,88.88888888888889
sim14933,0.0
sim14934,0.0
sim14935,55.55555555555556
sim14936,66.66666666666666
sim14937,0.0
sim14938,0.0
sim14939,0.0
sim14940,77.77777777777779
sim14941,0.0
sim14942,0.0
sim14943,0.0
sim14944,44.44444444444444
sim14945,0.0
sim14946,11.11111111111111
sim14947,0.0
sim14948,0.0
sim14949,0.0
sim14950,77.77777777777779
sim14951,0.0
sim14952,0.0
sim14953,0.0
sim14954,0.0
sim14955,0.0
sim14956,11.11111111111111
sim14957,22.22222222222222
sim14958,88.88888888888889
sim14959,0.0
sim14960,100.0
sim14961,0.0
sim14962,0.0
sim14963,0.0
sim14964,33.33333333333333
sim14965,0.0
sim14966,44.44444444444444
sim14967,0.0
sim14968,55.55555555555556
sim14969,0.0
sim14970,33.33333333333333
sim14971,0.0
sim14972,22.22222222222222
sim14973,0.0
sim14974,0.0
sim14975,0.0
sim14976,77.77777777777779
sim14977,0.0
sim14978,0.0
sim14979,0.0
sim14980,55.55555555555556
sim14981,55.55555555555556
sim14982,44.44444444444444
sim14983,0.0
sim14984,77.77777777777779
sim14985,0.0
sim14986,0.0
sim14987,0.0
sim14988,22.22222222222222
sim14989,0.0
sim14990,0.0
sim14991,0.0
sim14992,22.22222222222222
sim14993,0.0
sim14994,44.44444444444444
sim14995,22.22222222222222
sim14996,0.0
sim14997,0.0
sim14998,22.22222222222222
sim14999,0.0
sim15000,11.11111111111111
sim15001,0.0
sim15002,0.0
sim15003,0.0
sim15004,0.0
sim15005,0.0
sim15006,88.88888888888889
sim15007,0.0
sim15008,0.0
sim15009,0.0
sim15010,77.77777777777779
sim15011,0.0
sim15012,100.0
sim15013,0.0
sim15014,0.0
sim15015,0.0
sim15016,77.77777777777779
sim15017,0.0
sim15018,0.0
sim15019,0.0
sim15020,22.22222222222222
sim15021,0.0
sim15022,0.0
sim15023,0.0
sim15024,0.0
sim15025,0.0
sim15026,77.77777777777779
sim15027,0.0
sim15028,33.33333333333333
sim15029,0.0
sim15030,0.0
sim15031,0.0
sim15032,0.0
sim15033,0.0
sim15034,33.33333333333333
sim15035,0.0
sim15036,55.55555555555556
sim15037,0.0
sim15038,66.66666666666666
sim15039,0.0
sim15040,0.0
sim15041,33.33333333333333
sim15042,0.0
sim15043,33.33333333333333
sim15044,0.0
sim15045,55.55555555555556
sim15046,0.0
sim15047,0.0
sim15048,0.0
sim15049,44.44444444444444
sim15050,0.0
sim15051,44.44444444444444
sim15052,0.0
sim15053,88.88888888888889
sim15054,0.0
sim15055,0.0
sim15056,0.0
sim15057,0.0
sim15058,0.0
sim15059,66.66666666666666
sim15060,0.0
sim15061,33.33333333333333
sim15062,33.33333333333333
sim15063,11.11111111111111
sim15064,0.0
sim15065,0.0
sim15066,0.0
sim15067,88.88888888888889
sim15068,0.0
sim15069,44.44444444444444
sim15070,0.0
sim15071,66.66666666666666
sim15072,0.0
sim15073,88.88888888888889
sim15074,0.0
sim15075,22.22222222222222
sim15076,0.0
sim15077,0.0
sim15078,0.0
sim15079,55.55555555555556
sim15080,0.0
sim15081,0.0
sim15082,0.0
sim15083,0.0
sim15084,0.0
sim15085,66.66666666666666
sim15086,0.0
sim15087,22.22222222222222
sim15088,0.0
sim15089,33.33333333333333
sim15090,0.0
sim15091,0.0
sim15092,0.0
sim15093,0.0
sim15094,0.0
sim15095,100.0
sim15096,0.0
sim15097,0.0
sim15098,0.0
sim15099,66.66666666666666
sim15100,0.0
sim15101,0.0
sim15102,0.0
sim15103,11.11111111111111
sim15104,33.33333333333333
sim15105,0.0
sim15106,0.0
sim15107,0.0
sim15108,11.11111111111111
sim15109,0.0
sim15110,0.0
sim15111,77.77777777777779
sim15112,0.0
sim15113,0.0
sim15114,0.0
sim15115,66.66666666666666
sim15116,0.0
sim15117,0.0
sim15118,0.0
sim15119,77.77777777777779
sim15120,0.0
sim15121,77.77777777777779
sim15122,33.33333333333333
sim15123,0.0
sim15124,0.0
sim15125,0.0
sim15126,0.0
sim15127,0.0
sim15128,0.0
sim15129,100.0
sim15130,0.0
sim15131,0.0
sim15132,0.0
sim15133,66.66666666666666
sim15134,0.0
sim15135,44.44444444444444
sim15136,0.0
sim15137,0.0
sim15138,0.0
sim15139,100.0
sim15140,0.0
sim15141,77.77777777777779
sim15142,0.0
sim15143,66.66666666666666
sim15144,0.0
sim15145,22.22222222222222
sim15146,0.0
sim15147,44.44444444444444
sim15148,0.0
sim15149,0.0
sim15150,0.0
sim15151,66.66666666666666
sim15152,0.0
sim15153,55.55555555555556
sim15154,0.0
sim15155,44.44444444444444
sim15156,0.0
sim15157,100.0
sim15158,0.0
sim15159,0.0
sim15160,0.0
sim15161,0.0
sim15162,0.0
sim15163,0.0
sim15164,0.0
sim15165,55.55555555555556
sim15166,0.0
sim15167,0.0
sim15168,0.0
sim15169,0.0
sim15170,66.66666666666666
sim15171,0.0
sim15172,0.0
sim15173,0.0
sim15174,22.22222222222222
sim15175,0.0
sim15176,0.0
sim15177,0.0
sim15178,77.77777777777779
sim15179,0.0
sim15180,33.33333333333333
sim15181,0.0
sim15182,11.11111111111111
sim15183,0.0
sim15184,55.55555555555556
sim15185,0.0
sim15186,22.22222222222222
sim15187,0.0
sim15188,88.88888888888889
sim15189,0.0
sim15190,0.0
sim15191,55.55555555555556
sim15192,66.66666666666666
sim15193,0.0
sim15194,0.0
sim15195,0.0
sim15196,77.77777777777779
sim15197,0.0
sim15198,0.0
sim15199,0.0
sim15200,44.44444444444444
sim15201,0.0
sim15202,0.0
sim15203,0.0
sim15204,0.0
sim15205,0.0
sim15206,77.77777777777779
sim15207,0.0
sim15208,0.0
sim15209,0.0
sim15210,0.0
sim15211,0.0
sim15212,11.11111111111111
sim15213,22.22222222222222
sim15214,88.88888888888889
sim15215,0.0
sim15216,100.0
sim15217,0.0
sim15218,0.0
sim15219,0.0
sim15220,33.33333333333333
sim15221,0.0
sim15222,44.44444444444444
sim15223,0.0
sim15224,55.55555555555556
sim15225,0.0
sim15226,33.33333333333333
sim15227,0.0
sim15228,22.22222222222222
sim15229,0.0
sim15230,0.0
sim15231,0.0
sim15232,77.77777777777779
sim15233,0.0
sim15234,0.0
sim15235,0.0
sim15236,55.55555555555556
sim15237,55.55555555555556
sim15238,44.44444444444444
sim15239,0.0
sim15240,77.77777777777779
sim15241,0.0
sim15242,0.0
sim15243,0.0
sim15244,22.22222222222222
sim15245,0.0
sim15246,0.0
sim15247,0.0
sim15248,22.22222222222222
sim15249,0.0
sim15250,44.44444444444444
sim15251,22.22222222222222
sim15252,0.0
sim15253,0.0
sim15254,22.22222222222222
sim15255,0.0
sim15256,11.11111111111111
sim15257,0.0
sim15258,0.0
sim15259,0.0
sim15260,0.0
sim15261,0.0
sim15262,88.88888888888889
sim15263,0.0
sim15264,0.0
sim15265,0.0
sim15266,77.77777777777779
sim15267,0.0
sim15268,100.0
sim15269,0.0
sim15270,0.0
sim15271,0.0
sim15272,77.77777777777779
sim15273,0.0
sim15274,0.0
sim15275,0.0
sim15276,22.22222222222222
sim15277,0.0
sim15278,0.0
sim15279,0.0
sim15280,0.0
sim15281,0.0
sim15282,77.77777777777779
sim15283,0.0
sim15284,33.33333333333333
sim15285,0.0
sim15286,0.0
sim15287,0.0
sim15288,0.0
sim15289,0.0
sim15290,33.33333333333333
sim15291,0.0
sim15292,55.55555555555556
sim15293,0.0
sim15294,66.66666666666666
sim15295,0.0
sim15296,0.0
sim15297,33.33333333333333
sim15298,0.0
sim15299,33.33333333333333
sim15300,0.0
sim15301,55.55555555555556
sim15302,0.0
sim15303,0.0
sim15304,0.0
sim15305,44.44444444444444
sim15306,0.0
sim15307,44.44444444444444
sim15308,0.0
sim15309,88.88888888888889
sim15310,0.0
sim15311,0.0
sim15312,0.0
sim15313,0.0
sim15314,0.0
sim15315,66.66666666666666
sim15316,0.0
sim15317,33.33333333333333
sim15318,33.33333333333333
sim15319,11.11111111111111
sim15320,0.0
sim15321,0.0
sim15322,0.0
sim15323,88.88888888888889
sim15324,0.0
sim15325,44.44444444444444
sim15326,0.0
sim15327,66.66666666666666
sim15328,0.0
sim15329,88.88888888888889
sim15330,0.0
sim15331,22.22222222222222
sim15332,0.0
sim15333,0.0
sim15334,0.0
sim15335,55.55555555555556
sim15336,0.0
sim15337,0.0
sim15338,0.0
sim15339,0.0
sim15340,0.0
sim15341,66.66666666666666
sim15342,0.0
sim15343,22.22222222222222
sim15344,0.0
sim15345,33.33333333333333
sim15346,0.0
sim15347,0.0
sim15348,0.0
sim15349,0.0
sim15350,0.0
sim15351,100.0
sim15352,0.0
sim15353,0.0
sim15354,0.0
sim15355,77.77777777777779
sim15356,0.0
sim15357,0.0
sim15358,0.0
sim15359,11.11111111111111
sim15360,33.33333333333333
sim15361,0.0
sim15362,0.0
sim15363,0.0
sim15364,11.11111111111111
sim15365,0.0
sim15366,0.0
sim15367,77.77777777777779
sim15368,0.0
sim15369,0.0
sim15370,0.0
sim15371,66.66666666666666
sim15372,0.0
sim15373,0.0
sim15374,0.0
sim15375,77.77777777777779
sim15376,0.0
sim15377,77.77777777777779
sim15378,33.33333333333333
sim15379,0.0
sim15380,0.0
sim15381,0.0
sim15382,0.0
sim15383,0.0
sim15384,0.0
sim15385,100.0
sim15386,0.0
sim15387,0.0
sim15388,0.0
sim15389,66.66666666666666
sim15390,0.0
sim15391,44.44444444444444
sim15392,0.0
sim15393,0.0
sim15394,0.0
sim15395,100.0
sim15396,0.0
sim15397,77.77777777777779
sim15398,0.0
sim15399,66.66666666666666
sim15400,0.0
sim15401,22.22222222222222
sim15402,0.0
sim15403,44.44444444444444
sim15404,0.0
sim15405,0.0
sim15406,0.0
sim15407,66.66666666666666
sim15408,0.0
sim15409,55.55555555555556
sim15410,0.0
sim15411,44.44444444444444
sim15412,0.0
sim15413,100.0
sim15414,0.0
sim15415,0.0
sim15416,0.0
sim15417,0.0
sim15418,0.0
sim15419,0.0
sim15420,0.0
sim15421,55.55555555555556
sim15422,0.0
sim15423,0.0
sim15424,0.0
sim15425,0.0
sim15426,66.66666666666666
sim15427,0.0
sim15428,0.0
sim15429,0.0
sim15430,22.22222222222222
sim15431,0.0
sim15432,0.0
sim15433,0.0
sim15434,77.77777777777779
sim15435,0.0
sim15436,33.33333333333333
sim15437,0.0
sim15438,11.11111111111111
sim15439,0.0
sim15440,55.55555555555556
sim15441,0.0
sim15442,22.22222222222222
sim15443,0.0
sim15444,88.88888888888889
sim15445,0.0
sim15446,0.0
sim15447,55.55555555555556
sim15448,66.66666666666666
sim15449,0.0
sim15450,0.0
sim15451,0.0
sim15452,77.77777777777779
sim15453,0.0
sim15454,0.0
sim15455,0.0
sim15456,44.44444444444444
sim15457,0.0
sim15458,11.11111111111111
sim15459,0.0
sim15460,0.0
sim15461,0.0
sim15462,77.77777777777779
sim15463,0.0
sim15464,0.0
sim15465,0.0
sim15466,0.0
sim15467,0.0
sim15468,11.11111111111111
sim15469,22.22222222222222
sim15470,88.88888888888889
sim15471,0.0
sim15472,100.0
sim15473,0.0
sim15474,0.0
sim15475,0.0
sim15476,33.33333333333333
sim15477,0.0
sim15478,44.44444444444444
sim15479,0.0
sim15480,55.55555555555556
sim15481,0.0
sim15482,33.33333333333333
sim15483,0.0
sim15484,11.11111111111111
sim15485,0.0
sim15486,0.0
sim15487,0.0
sim15488,77.77777777777779
sim15489,0.0
sim15490,0.0
sim15491,0.0
sim15492,55.55555555555556
sim15493,55.55555555555556
sim15494,44.44444444444444
sim15495,0.0
sim15496,77.77777777777779
sim15497,0.0
sim15498,0.0
sim15499,0.0
sim15500,22.22222222222222
sim15501,0.0
sim15502,0.0
sim15503,0.0
sim15504,22.22222222222222
sim15505,0.0
sim15506,44.44444444444444
sim15507,22.22222222222222
sim15508,0.0
sim15509,0.0
sim15510,22.22222222222222
sim15511,0.0
sim15512,11.11111111111111
sim15513,0.0
sim15514,0.0
sim15515,0.0
sim15516,0.0
sim15517,0.0
sim15518,88.88888888888889
sim15519,0.0
sim15520,0.0
sim15521,0.0
sim15522,77.77777777777779
sim15523,0.0
sim15524,100.0
sim15525,0.0
sim15526,0.0
sim15527,0.0
sim15528,77.77777777777779
sim15529,0.0
sim15530,0.0
sim15531,0.0
sim15532,22.22222222222222
sim15533,0.0
sim15534,0.0
sim15535,0.0
sim15536,0.0
sim15537,0.0
sim15538,77.77777777777779
sim15539,0.0
sim15540,33.33333333333333
sim15541,0.0
sim15542,0.0
sim15543,0.0
sim15544,0.0
sim15545,0.0
sim15546,33.33333333333333
sim15547,0.0
sim15548,55.55555555555556
sim15549,0.0
sim15550,66.66666666666666
sim15551,0.0
sim15552,0.0
sim15553,33.33333333333333
sim15554,0.0
sim15555,33.33333333333333
sim15556,0.0
sim15557,55.55555555555556
sim15558,0.0
sim15559,0.0
sim15560,0.0
sim15561,44.44444444444444
sim15562,0.0
sim15563,44.44444444444444
sim15564,0.0
sim15565,88.88888888888889
sim15566,0.0
sim15567,0.0
sim15568,0.0
sim15569,0.0
sim15570,0.0
sim15571,66.66666666666666
sim15572,0.0
sim15573,33.33333333333333
sim15574,33.33333333333333
sim15575,11.11111111111111
sim15576,0.0
sim15577,0.0
sim15578,0.0
sim15579,88.88888888888889
sim15580,0.0
sim15581,44.44444444444444
sim15582,0.0
sim15583,66.66666666666666
sim15584,0.0
sim15585,88.88888888888889
sim15586,0.0
sim15587,22.22222222222222
sim15588,0.0
sim15589,0.0
sim15590,0.0
sim15591,55.55555555555556
sim15592,0.0
sim15593,0.0
sim15594,0.0
sim15595,0.0
sim15596,0.0
sim15597,66.66666666666666
sim15598,0.0
sim15599,22.22222222222222
sim15600,0.0
sim15601,22.22222222222222
sim15602,0.0
sim15603,0.0
sim15604,0.0
sim15605,0.0
sim15606,0.0
sim15607,100.0
sim15608,0.0
sim15609,0.0
sim15610,0.0
sim15611,66.66666666666666
sim15612,0.0
sim15613,0.0
sim15614,0.0
sim15615,11.11111111111111
sim15616,33.33333333333333
sim15617,0.0
sim15618,0.0
sim15619,0.0
sim15620,11.11111111111111
sim15621,0.0
sim15622,0.0
sim15623,77.77777777777779
sim15624,0.0
sim15625,0.0
sim15626,0.0
sim15627,66.66666666666666
sim15628,0.0
sim15629,0.0
sim15630,0.0
sim15631,77.77777777777779
sim15632,0.0
sim15633,77.77777777777779
sim15634,33.33333333333333
sim15635,0.0
sim15636,0.0
sim15637,0.0
sim15638,0.0
sim15639,0.0
sim15640,0.0
sim15641,100.0
sim15642,0.0
sim15643,0.0
sim15644,0.0
sim15645,66.66666666666666
sim15646,0.0
sim15647,44.44444444444444
sim15648,0.0
sim15649,0.0
sim15650,0.0
sim15651,100.0
sim15652,0.0
sim15653,77.77777777777779
sim15654,0.0
sim15655,66.66666666666666
sim15656,0.0
sim15657,22.22222222222222
sim15658,0.0
sim15659,44.44444444444444
sim15660,0.0
sim15661,0.0
sim15662,0.0
sim15663,66.66666666666666
sim15664,0.0
sim15665,55.55555555555556
sim15666,0.0
sim15667,44.44444444444444
sim15668,0.0
sim15669,100.0
sim15670,0.0
sim15671,0.0
sim15672,0.0
sim15673,0.0
sim15674,0.0
sim15675,0.0
sim15676,0.0
sim15677,55.55555555555556
sim15678,0.0
sim15679,0.0
sim15680,0.0
sim15681,0.0
sim15682,66.66666666666666
sim15683,0.0
sim15684,0.0
